VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,SoundMST_File,GS_File,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundCorrect,Correct2,SoundType,GS_Type,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,46.00527, keyboard instrument,0,44,44,77,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Baby_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,38.503345, bizarre human sound,0,45,45,4,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Donkey.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,30.91273, Stubborn animal,0,46,46,87,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Crow_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,72.00746, A duplicate black croaking bird,0,47,47,39,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,39.96652, Whistle toy,0,48,48,58,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Phone_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,65.85296, Distinctive sound of the calling device,0,49,49,13,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,18.75016," Kum, Kum",0,50,50,73,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Phone_D.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,37.513825, Calls to pick up and talk,0,51,51,37,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Coin_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,32.00731, Duplicate shuffle,0,52,52,18,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Duck_D.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,40.46245, Gagging bird,0,53,53,8,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Snore_D.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,61.46989, Duplicate disturbing sound during sleep,0,54,54,34,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Chomp_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,30.938535, Crunch duplicate,0,55,55,12,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,44.034545, Possibly wave blow,0,56,56,48,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Duck_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,55.80149, A duplicate of the honking bird,0,57,57,32,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Bubbles_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,45.637365, Duplicate gurgling,0,58,58,45,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Writing_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,22.717065, Scrubbing,0,59,59,27,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,27.06944, Beats everyone,0,60,60,56,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Horse.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,61.19734, Horse laugh,0,61,61,82,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Toilet_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,19.313485, Rinsing,0,62,62,51,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Siren_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,60.21015, Duplicate sound of the vehicle running to help,0,63,63,38,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Whistle_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,68.74285, A duplicate of the weapons of the judge in his mouth,0,64,64,11,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Baby_F.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,55.32833, Duplicate bizarre sound,0,65,65,28,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Footsteps_F.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,60.119615," Duplicate sound during movement, e.g. entering",0,66,66,16,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,30.424255, Cuckoo device,0,67,67,75,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Writing_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,38.056885," Shuffling, cleaning",0,68,68,3,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,51.531615, Lays eggs and a greyhound,0,69,69,60,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,33.83037, mossy animal,0,70,70,65,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Goat_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,20.917995, sheep,0,71,71,44,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,40.622245, New Year's shows in the sky,0,72,72,78,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,32.398835, Stringed instrument,0,73,73,59,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,25.66372, Vacuuming,0,74,74,74,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Cello.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,17.790205, string,0,75,75,61,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,30.37991, chaos of items,0,76,76,72,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,24.20668, Duplicate shuffle,0,77,77,81,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Chime_B.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,52.28135, A duplicate of what sounds on the tower ,0,78,78,26,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Dog_H.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,46.67055, Our watchdog in action,0,79,79,41,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Goat_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,53.645035, Duplicate sheep bleating sound,0,80,80,20,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Clap_C.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,23.894975, Duplicate applause,0,81,81,23,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,45.60688, The sound of a happy mouth,0,82,82,67,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Printer.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,GS,,,,,,,,,,,,,,,,,,,,,,,return,29.586695, some machine,0,83,83,83,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/CarStart_E.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,49.96266, The machine is probably starting a duplicate,0,84,84,46,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Bird_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,73.89645," A duplicate of joyful singing, e.g. in a bird forest",0,85,85,7,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Faucet_A.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,24.571655, Duplicate pouring,0,86,86,29,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,SoundMST/Dog_F.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMILAR,GS,,,,,,,,,,,,,,,,,,,,,,,return,68.14129, Our low-pitched watchdog,0,87,87,17,1,,
,,,,,,,,,,,,,,,2021-03-24_07h00.31.497,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.06588
